@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
1,40,151,0,0,20,0
1,340,415,0,1,1835,0
3,837,907,0,0,15795,0
2,270,239,1,5,332,0
2,300,165,0,1,7666,0
1,45,54,0,0,414,0
2,251,303,0,0,846,0
2,324,368,0,0,8679,0
1,504,1255,0,0,4778,0
1,62,115,0,0,76,0
2,291,1761,0,0,156,0
2,822,532,0,5,43045,0
1,36,353,0,0,16,0
2,81,396,0,0,334,0
1,17,136,0,0,215,0
2,711,1801,0,0,406,0
1,137,437,0,0,2048,0
2,249,486,0,0,29665,0
2,1140,1344,0,2,21269,0
1,6,56,0,0,5,0
3,44592,18794,0,0,24569,0
1,90,249,0,0,1246,0
1,129,253,0,0,4589,0
3,17217,16938,2,6,15038,0
1,2938,858,0,0,786,0
2,554,670,0,1,14182,0
1,492,1895,0,0,83,0
2,250,247,0,0,3006,0
2,224,582,0,0,917,0
1,128,155,0,0,1340,0
1,39,298,0,0,50,0
2,587,1861,0,0,410,0
2,1463,358,0,0,10319,0
1,3,36,0,0,1,1
1,162,3,0,0,26143,0
1,119,781,0,0,1890,0
2,976,384,1,4,16434,0
2,199,177,0,2,386,0
1,77,90,0,1,18,0
2,120,91,0,0,646,0
2,224,313,0,0,4635,0
2,829,1888,0,0,3202,0
2,249,430,0,0,748,0
2,224,314,0,0,9858,0
1,44,185,0,0,5,0
1,460,482,0,0,10249,0
3,948,839,0,0,40289,0
1,136,460,1,1,125,0
2,1539,931,1,2,33392,0
1,7,56,0,0,34,1
1,167,329,0,0,7493,0
3,2744,1350,1,1,9775,0
1,101,114,0,0,1927,0
1,81,201,0,0,275,0
2,348,408,0,1,21493,0
1,98,302,0,0,975,0
2,912,830,0,0,6125,0
2,347,2037,0,0,1349,0
2,387,400,0,1,4848,0
2,544,302,0,0,9698,0
2,176,289,1,1,9062,0
1,133,241,0,0,82,0
2,194,415,0,0,3401,0
2,4462,517,0,1,16063,0
1,306,324,0,1,398,0
2,854,761,0,0,22916,0
2,3525,2711,0,0,2796,0
2,648,726,0,0,12050,0
1,112,148,0,1,132,0
1,53,103,0,0,325,0
3,10176,606,2,2,2450,0
1,655,536,1,3,39,0
2,707,1923,0,0,32,0
1,68,141,0,0,773,0
2,1087,1985,0,0,13958,0
1,98,170,0,0,509,0
2,342,277,1,7,6762,0
1,575,179,0,0,4615,0
1,9,61,0,0,31,0
2,513,1886,0,0,207,0
2,291,246,0,1,9245,0
1,255,290,0,0,240,0
3,808,1701,0,0,9855,0
2,152,97,0,0,712,0
2,718,1138,0,1,15478,0
3,9342,3044,2,4,35545,0
2,858,989,0,0,46282,0
2,308,501,0,0,4017,0
1,142,1190,0,0,66,0
2,718,1794,0,0,246,0
1,132,996,0,0,4010,0
1,260,171,2,5,4638,0
2,505,395,1,4,22222,0
3,69464,29277,40,194,11927,0
1,112,41,0,0,8,0
2,1615,1425,1,2,1805,0
2,2085,910,0,1,13254,0
2,2069,340,0,2,3103,0
3,1060,1082,0,0,22496,0
2,129,444,0,0,1356,0
2,1130,1111,0,4,3253,0
2,507,573,0,1,18306,0
2,4890,5088,0,1,26378,0
1,60,173,0,0,842,0
2,266,210,0,0,4397,0
2,215,260,0,1,13495,0
2,143,668,0,0,14,0
1,52,221,0,0,529,0
1,48,204,0,0,356,0
2,1003,274,0,1,158,0
2,200,933,0,0,800,0
2,1118,816,0,0,7250,0
1,295,245,1,1,1167,0
1,445,311,0,6,2405,0
1,82,422,0,0,1136,0
1,88,173,0,0,445,0
3,327,377,1,1,19167,0
2,483,724,0,0,15188,0
2,330,388,0,2,12240,0
1,96,98,0,1,387,0
1,61,165,0,0,1527,0
1,56,591,0,0,19,0
3,109424,97352,57,113,463,0
1,88,191,0,0,481,0
1,46,405,0,0,1702,0
1,54,100,0,1,143,0
3,1074,1472,0,0,4948,0
1,203,228,0,1,1288,0
1,316,194,0,0,2593,0
3,29769,18604,35,40,1054,0
2,314,1562,0,0,115,0
1,159,257,0,0,602,0
1,59,592,0,0,77,0
2,1253,791,0,0,2218,0
1,229,132,0,0,2858,0
2,63,256,0,0,342,0
1,107,1100,0,0,48,0
2,318,517,0,0,657,0
1,153,627,0,0,31,0
1,246,1192,1,0,164,0
1,82,50,0,0,247,0
2,347,1960,0,0,257,0
2,348,450,0,0,9320,0
3,615,1331,0,2,11839,0
2,524,1281,0,0,5791,0
2,438,1770,0,0,739,0
3,612,725,1,0,3553,0
2,540,337,0,2,21538,0
1,161,467,0,0,4208,0
1,75,524,0,0,13,0
2,329,173,0,0,12789,0
2,582,441,0,0,10038,0
2,1391,165,0,0,3977,0
2,1478,1268,0,0,5223,0
1,83,242,0,0,93,0
2,309,643,0,1,4854,0
2,591,791,0,1,8510,0
2,973,1972,0,0,3974,0
1,108,807,0,0,25,0
1,75,613,0,0,12,0
3,1210,1140,0,1,66192,0
2,874,1235,0,0,24247,0
2,204,180,1,9,618,0
4,506107,543,40,99,44850,0
1,59,534,0,0,49,1
2,355,840,0,1,5859,0
2,573,519,0,0,21991,0
2,833,765,0,0,47075,0
1,87,302,0,0,3014,0
2,285,354,0,1,1299,0
1,83,186,0,0,160,0
1,6,6,0,0,1,0
2,302,283,0,2,2843,0
1,311,373,4,21,1666,0
1,90,416,0,0,3914,0
1,247,262,0,0,3273,0
2,174,882,0,0,10196,0
3,1011,403,2,3,12592,0
1,408,274,1,1,2984,0
2,394,754,0,0,18332,0
3,715,647,2,4,850,0
1,198,216,0,0,11208,0
1,29,69,0,0,893,0
2,338,418,0,1,5856,0
2,23627,1927,0,0,27179,0
2,206,115,0,0,2396,0
1,568,592,0,0,10975,0
2,241,496,0,0,4957,0
1,98,294,0,0,34,0
1,213,469,1,0,736,0
1,45,273,0,0,134,0
1,45,140,0,0,44,0
1,20,101,0,0,49,0
2,547,1145,0,0,8446,0
2,601,611,0,0,3301,0
3,296,291,0,0,5608,0
1,42,187,0,0,85,0
1,30,273,0,0,16,0
1,453,283,0,0,26394,0
1,225,926,0,0,6658,0
3,3767,655,1,1,376,0
2,445,610,0,1,7282,0
1,226,1036,0,0,58,0
2,101,446,0,0,329,0
2,678,785,0,1,1744,0
1,39,192,0,0,875,0
2,253,552,0,0,1111,0
1,99,530,0,0,1345,0
2,158,376,0,2,193,0
1,70,54,0,0,620,0
1,176,721,0,0,764,0
1,274,192,0,0,1067,0
1,161,174,0,1,1337,0
2,505,685,0,1,7460,0
1,128,478,1,0,785,0
3,558,563,0,1,8633,0
1,376,562,0,1,8909,0
1,234,380,0,0,1862,0
1,256,276,1,0,2365,0
1,168,307,0,2,434,0
2,330,320,0,4,22524,0
1,242,490,0,1,3523,0
2,344,307,0,0,6478,0
1,52,166,0,0,1315,0
3,414,352,0,2,4697,0
2,441,415,0,3,4911,0
1,160,285,0,1,1371,0
1,90,318,0,0,241,0
2,268,349,1,0,2535,0
1,115,220,0,0,933,0
1,106,255,0,0,2783,0
1,106,1019,0,0,3948,0
2,2238,774,0,0,86,0
1,9,69,0,1,4,1
2,199,174,0,2,1673,0
2,183,331,0,1,4158,0
3,1224,1543,1,2,1178,0
1,24,93,0,0,0,0
1,132,244,0,0,433,0
1,660,1921,0,0,67,0
2,239,248,0,0,12125,0
2,879,2015,0,0,15607,0
1,73,240,0,1,61,0
2,300,395,0,0,19069,0
2,1973,1021,0,0,61638,0
3,8012,998,0,0,17897,0
2,529,482,0,5,957,0
2,358,331,0,0,22212,0
1,11,94,0,0,0,0
1,269,337,6,1,86,0
1,749,320,0,0,551,0
1,229,113,0,0,1328,0
1,127,185,0,1,340,0
3,9944,10929,0,0,7358,0
1,104,288,0,0,64,0
2,147,369,0,0,1208,0
2,385,705,0,0,4211,0
2,481,487,0,1,18377,0
2,650,307,0,0,2570,0
2,554,758,0,5,4763,0
2,394,441,0,2,791,0
1,198,498,0,2,869,0
2,20692,3304,0,0,1821,0
1,620,626,0,0,14650,0
1,101,97,0,0,532,0
1,164,369,0,0,221,0
1,266,51,0,0,762,0
3,34883,23137,0,3,11167,0
2,3054,467,0,0,39138,0
1,21,196,0,1,16,0
1,222,626,0,4,1466,0
1,35,104,0,0,575,0
2,90,199,0,0,788,0
1,294,257,0,0,4370,0
1,185,570,0,1,1187,0
3,1361,722,0,2,58576,0
1,398,332,0,0,3583,0
1,70,116,0,0,499,0
2,434,427,0,0,7859,0
3,576,371,0,0,13492,0
1,113,160,0,0,809,0
2,186,643,0,0,11561,0
1,29,99,0,0,55,0
2,75,104,0,0,3847,0
2,255,241,0,10,807,0
1,109,195,0,0,2337,0
2,83,223,0,1,417,0
3,578,212,0,0,112125,0
2,104,197,0,0,178,0
3,799,276,0,0,24449,0
3,898,801,0,2,13538,0
2,421,1199,0,0,6764,0
2,166,168,0,0,1317,0
2,265,285,0,3,11040,0
3,448,470,0,0,11070,0
2,644,1074,0,0,13929,0
2,181,140,1,4,3335,0
1,344,282,0,0,4237,0
3,602,1260,0,1,4151,0
1,25,236,0,0,62,0
1,162,229,0,0,2006,0
2,327,90,0,0,7058,0
2,283,137,0,0,16016,0
1,501,311,0,0,24968,0
1,122,77,0,2,25,0
1,103,385,0,0,642,0
2,423,288,0,3,822,0
3,997,1305,0,1,11069,0
2,346,610,0,0,4408,0
2,221,282,0,0,6271,0
1,561,590,0,1,6402,0
1,3,33,0,0,16,0
2,520,226,0,2,9498,0
2,150,304,0,0,1135,0
2,598,523,0,3,3379,0
2,415,831,0,0,5730,0
1,359,462,0,1,2936,0
2,913,399,1,0,73788,0
1,137,318,0,0,7843,0
1,325,1627,0,0,18,0
3,504,228,0,2,16179,0
3,534,370,1,2,9180,0
1,73,319,0,0,16,0
3,1572,994,0,0,14382,0
2,341,1502,0,0,7,0
1,14,89,0,0,4,0
2,441,276,0,0,1892,0
2,267,648,0,1,169,0
2,100,405,0,0,7346,0
2,1691,1804,0,0,5513,0
2,1075,1998,0,2,5244,0
3,580,99,0,1,26656,0
1,88,160,0,0,194,0
2,454,1381,0,0,2707,0
2,467,1272,0,1,11082,0
1,437,786,0,1,54,0
1,356,411,0,1,945,0
3,4024,377,0,1,38388,0
2,623,179,1,2,3519,0
1,3,7,0,0,3,0
1,311,1059,0,0,514,0
1,219,793,0,0,200,0
1,47,88,0,0,1788,0
2,422,678,0,0,1653,0
2,245,127,0,0,1105,0
1,193,311,0,0,8640,0
1,109,265,0,0,264,0
2,276,149,0,1,8049,0
1,115,429,0,0,758,0
1,280,231,0,1,7023,0
2,1014,964,0,0,47598,0
2,286,186,0,0,7614,0
2,559,1313,0,0,1905,0
1,104,592,0,0,1345,0
1,177,185,0,2,2624,0
1,198,537,0,0,42,0
1,4,16,0,0,84,0
1,92,248,0,0,34,0
4,55695,44072,0,1,165000,0
2,478,933,0,0,384,0
1,296,155,0,2,6225,0
1,261,331,0,0,5591,0
2,297,167,0,2,85,0
1,27,115,0,0,25,0
3,57289,62653,0,0,2867,0
2,467,903,0,1,15651,0
2,161,174,0,0,12467,0
1,40,80,0,1,45,0
2,856,774,0,1,8761,0
1,87,279,0,0,116,0
1,107,309,0,1,1223,0
2,229,484,0,3,2480,0
2,311,530,0,0,4474,0
1,480,1770,0,0,222,0
1,680,253,0,0,907,0
3,510,587,1,1,19353,0
1,53,35,0,0,1401,0
2,320,526,0,3,1700,0
1,862,1791,0,0,413,0
3,1146,2019,1,1,5814,0
2,291,1651,0,0,1375,0
1,133,253,0,1,1918,0
2,457,101,0,0,9254,0
1,221,261,0,0,4556,0
1,44,380,0,0,41,0
2,256,2002,0,1,302,0
1,226,1803,0,0,22,0
1,823,1704,2,3,960,0
2,481,508,0,1,23236,0
3,2183,2098,2,3,23853,0
1,153,554,0,0,63,0
1,116,86,0,0,2238,0
2,586,502,0,0,14505,0
1,48,162,0,1,41,0
2,207,652,0,0,2846,0
2,534,2005,0,2,9417,0
3,4204,4981,0,0,32423,0
2,221,238,0,0,3253,0
1,20,94,0,0,121,0
2,571,846,0,1,26759,0
1,10,144,0,0,29,1
1,523,1658,0,0,1085,0
1,379,290,0,2,20201,0
2,445,746,0,0,1333,0
1,99,133,0,0,3717,0
2,703,630,0,0,5037,0
1,4,88,0,0,4,0
2,483,638,0,0,18267,0
1,17,50,0,0,211,0
1,456,1926,0,0,2277,0
1,47,110,0,0,70,0
2,328,226,0,0,15576,0
1,65,307,0,0,4,0
1,81,151,0,1,446,0
1,232,394,0,0,1063,0
1,51,226,0,0,1026,0
1,123,199,0,1,34,0
2,329,232,0,2,3711,0
1,162,529,0,1,612,0
1,35,112,0,0,100,0
1,228,311,0,3,5147,0
3,310,401,0,0,23473,0
2,280,319,0,0,9147,0
2,190,257,0,1,5176,0
2,183,177,0,1,8668,0
1,522,392,0,0,1659,0
1,127,309,0,0,210,0
1,153,362,0,1,3170,0
1,64,228,0,0,2454,0
2,390,276,0,5,2489,0
2,241,212,0,0,7845,0
2,670,896,0,0,4203,0
1,59,420,0,0,132,0
3,352,819,0,0,10390,0
2,420,1723,0,0,15275,0
1,66,93,0,0,3922,0
2,263,637,0,0,5910,0
2,892,604,0,0,43837,0
2,361,457,0,1,3045,0
1,58,499,0,0,101,0
1,1034,754,0,0,7,0
3,577,373,0,2,12542,0
1,171,232,0,0,1369,0
1,26,65,0,0,20,0
3,553,498,0,1,5805,0
1,53,135,1,1,20,0
1,3,34,0,0,11,0
1,69,256,0,0,484,0
1,67,373,0,0,250,0
2,354,536,0,0,5495,0
1,1,18,0,0,3,0
1,67,186,0,1,454,0
3,621,1395,0,0,6086,0
2,323,123,0,0,14600,0
2,848,376,0,0,16589,0
1,231,412,0,0,216,0
3,823,1099,0,1,7301,0
2,293,232,1,1,3585,0
1,620,691,0,0,2187,0
2,421,2003,0,0,1582,0
1,45,106,0,0,210,0
1,1,15,0,1,4,1
1,20,71,0,0,12,0
2,2524,744,0,0,4569,0
1,34,106,0,0,115,0
1,16,67,0,1,377,0
2,214,300,0,2,564,0
3,1105,876,0,1,12548,0
3,502,347,0,0,6343,0
1,32,70,0,1,45,0
1,350,421,0,0,4463,0
1,128,382,0,0,1626,0
1,24,159,0,0,1832,0
2,302,215,1,1,3197,0
1,614,991,2,0,1294,0
2,15406,6114,1,3,7815,0
2,1668,858,0,0,1122,0
2,561,1708,1,1,578,0
3,111,368,0,0,746,0
2,2165,1429,2,1,2038,0
1,248,579,0,0,288,0
2,331,210,0,1,940,0
2,678,277,0,0,11405,0
1,212,490,0,0,6385,0
2,440,493,0,0,5862,0
1,234,650,0,2,1616,0
3,25462,1127,0,1,32715,0
1,120,219,0,0,1519,0
1,397,671,0,0,32112,0
2,487,1991,0,0,80446,0
1,51,119,0,0,639,0
1,59,163,0,0,691,0
2,959,534,0,1,27313,0
2,4155,1007,3,5,24076,0
1,63,160,0,0,11984,0
1,9,84,0,0,64,0
2,1148,1487,5,5,528,0
1,59,316,0,0,9,0
2,758,693,0,0,6987,0
2,513,507,0,13,4938,0
2,1183,118,0,3,3033,0
2,436,1117,0,0,91,0
2,719,1307,0,0,18207,0
2,297,462,0,0,8489,0
1,20,118,0,0,893,0
2,2943,271,0,0,35,0
2,532,1613,0,0,8044,0
2,3131,3214,1,3,12393,0
3,782,1004,0,2,23350,0
2,165,159,1,1,174,0
1,1,26,0,0,1,0
1,1117,1037,1,1,6748,0
1,89,302,0,0,777,0
2,680,1404,0,0,1560,0
1,14,172,0,0,9,0
1,89,232,0,0,94,0
2,313,554,0,1,2097,0
2,253,504,0,3,1254,0
1,134,208,0,1,45,0
2,407,556,0,0,4634,0
2,170,157,0,0,4906,0
2,286,209,0,0,5191,0
2,832,646,2,9,10269,0
2,940,196,0,0,16352,0
1,135,977,0,0,145,0
2,440,299,0,7,12283,0
3,770,1384,0,0,24029,0
2,393,367,0,8,3580,0
2,245,215,0,0,6013,0
2,256,453,0,0,9597,0
2,676,426,0,1,36629,0
1,20,202,0,0,68,0
1,160,222,0,0,2515,0
1,291,481,0,1,5073,0
1,30,209,0,0,8,0
1,273,603,2,5,14539,0
3,6887,445,0,0,3781,0
3,9466,9608,1,0,21596,0
1,8,103,0,0,15,0
2,354,432,0,0,672,0
2,137,317,0,1,335,0
1,8,218,0,0,7,1
1,229,195,0,0,4872,0
1,50,292,0,0,20,1
2,341,183,0,0,37469,0
1,1,109,0,0,28,0
1,22,337,0,0,7,0
2,138,320,0,0,983,0
3,545,990,0,1,11591,0
1,284,308,2,8,779,0
1,21,116,0,0,260,0
1,475,370,0,1,23960,0
1,176,160,0,0,25047,0
2,1091,1902,0,0,4964,0
1,4,245,0,0,2,1
1,372,382,0,0,8295,0
1,160,456,0,0,7778,0
2,290,404,0,0,4442,0
2,102,324,0,0,424,0
2,299,640,1,2,404,0
2,395,263,0,1,2554,0
2,404,464,0,2,2904,0
2,392,437,0,1,3384,0
2,412,908,0,0,8729,0
2,880,890,1,1,118,0
2,306,1062,0,0,728,0
5,86093,8789,13,17,78614,0
2,410,324,1,1,2268,0
1,100,828,0,2,6,0
2,970,592,2,6,610,0
2,251,220,0,0,12302,0
3,12322,3189,0,1,48352,0
1,27,381,1,0,3,1
2,294,1999,0,0,1294,0
3,363,632,0,1,2015,0
2,1217,2006,1,2,17272,0
2,408,400,0,0,14050,0
2,395,355,0,2,1536,0
2,516,470,2,25,8532,0
2,142,1739,0,0,2103,0
2,476,395,0,0,7091,0
1,178,99,0,1,448,0
2,136,134,0,0,2706,0
2,348,338,0,0,2763,0
2,2437,490,0,0,5527,0
3,724,121,0,0,14938,0
2,1598,595,0,0,2793,0
3,121854,108377,0,0,10098,0
2,181,262,0,0,4703,0
2,299,314,0,2,3716,0
1,6,71,0,0,132,0
2,583,392,0,0,11383,0
2,315,514,1,4,882,0
1,44,471,0,0,2931,0
2,398,662,0,0,8611,0
1,20,89,0,0,6,0
2,180,497,0,0,5430,0
1,233,246,0,3,559,0
2,183,172,0,0,5838,0
3,546,366,0,0,5011,0
2,348,959,0,0,10538,0
3,796,669,0,2,12912,0
1,158,320,0,1,1701,0
1,157,146,0,0,3962,0
2,610,438,1,4,5676,0
1,71,539,0,0,536,0
1,317,329,0,0,1803,0
1,130,198,0,1,483,0
1,150,159,0,0,1491,0
2,264,459,1,2,2811,0
2,337,298,0,0,7780,0
1,144,237,0,3,1561,0
3,831,589,1,2,43818,0
1,218,534,0,0,214,0
2,182,255,0,0,3294,0
2,1447,73,0,1,24300,0
3,269,335,0,1,20874,0
2,147,163,0,0,1920,0
3,563,440,0,0,25274,0
1,220,299,0,0,2896,0
2,1215,1140,0,0,35748,0
2,610,751,1,2,4967,0
2,215,181,0,0,4986,0
1,46,403,0,0,2201,0
1,289,366,0,1,5135,0
1,134,353,0,0,2913,0
2,322,342,0,1,3007,0
2,250,188,0,3,4397,0
2,182,517,0,0,5827,0
1,168,198,0,0,1221,0
2,858,963,0,0,45426,0
2,964,273,0,2,10996,0
1,418,467,0,0,16677,0
2,498,449,0,0,5864,0
1,314,1981,0,0,20,0
2,309,364,0,1,799,0
2,396,250,0,0,10216,0
2,3162,768,1,1,1760,0
1,435,194,0,1,4454,0
2,96,117,0,0,2379,0
2,310,292,0,0,20502,0
3,1952,384,0,0,5406,0
2,500,1970,0,0,801,0
1,4,23,0,0,43,0
1,60,529,0,0,132,0
1,27,216,0,0,9,0
1,333,586,0,1,9853,0
2,621,458,0,0,5180,0
2,420,1753,0,0,1145,0
2,621,1867,0,0,126,0
2,315,710,0,0,2437,0
1,8,93,0,0,1,0
1,147,218,0,0,4265,0
1,163,168,0,0,3776,0
1,13,65,0,0,11,0
2,4365,4785,0,0,97066,0
2,304,157,0,0,30052,0
1,211,476,0,0,3373,0
2,899,895,0,0,12692,0
2,321,228,0,0,2614,0
1,8,37,0,0,7,0
3,576,490,0,2,22207,0
1,59,234,0,0,383,0
1,516,244,0,0,6738,0
1,0,2,1,0,1,0
2,225,775,0,0,10101,0
2,375,789,0,0,17407,0
1,1,29,2,1,15,1
1,152,125,0,0,1567,0
2,208,217,0,0,11241,0
2,251,329,0,4,3498,0
1,1256,609,0,1,39753,0
1,85,668,0,0,1370,0
2,533,1909,1,3,9469,0
2,390,356,0,1,15378,0
3,8608,7724,0,0,37020,0
1,155,140,4,13,572,0
1,13,40,0,0,797,0
3,651,1213,0,0,61749,0
1,77,210,0,0,206,0
1,243,378,0,0,5601,0
2,465,1347,0,0,3150,0
1,117,99,0,1,997,0
2,426,865,0,0,21744,0
1,4,14,0,0,2,0
2,81,349,0,0,476,0
2,1272,728,0,0,13562,0
2,6486,6565,2,0,27897,0
3,673,397,8,15,10501,0
3,21078,16565,1,0,19875,0
2,628,255,0,0,22586,0
1,62,56,0,0,3072,0
2,361,343,0,0,19527,0
1,63,108,0,0,170,0
1,91,344,0,0,122,0
1,285,1141,0,0,3774,0
1,28,129,0,0,54,0
2,267,162,0,0,983,0
1,82,199,0,1,1669,0
1,31,250,0,0,9,0
3,769,481,1,1,10142,0
2,501,1031,0,0,1640,0
2,154,222,0,1,6466,0
1,31,114,0,0,408,0
2,202,177,0,1,2438,0
2,184,400,0,1,2806,0
2,522,458,1,3,10498,0
1,278,858,0,0,2733,0
2,450,1835,0,0,5759,0
3,499,206,0,7,3611,0
1,67,706,0,0,9,0
2,12737,10702,0,0,1472,0
1,174,205,0,1,1893,0
3,1040,303,0,0,8294,0
2,959,1241,0,0,51377,0
3,364,377,0,1,18074,0
1,416,491,0,0,6788,0
2,339,565,0,0,14537,0
2,196,437,0,0,11928,0
2,91,168,0,0,873,0
1,126,796,0,0,731,0
2,263,396,0,0,4344,0
2,1101,570,0,0,2968,0
1,30,247,0,0,151,0
3,463,725,0,0,12782,0
1,4,37,0,0,1,0
2,647,310,0,0,2626,0
2,304,1176,0,1,51,0
1,19,78,0,0,47,0
1,340,1479,0,0,214,0
2,411,1039,0,0,3195,0
1,62,310,0,1,1799,0
2,1241,1479,0,0,30122,0
3,272,454,0,0,29955,0
2,949,826,0,0,1502,0
2,229,318,0,1,2353,0
2,5762,2702,0,0,492,0
2,115,514,0,3,371,0
2,337,1633,0,0,241,0
2,348,464,0,0,2789,0
2,425,418,1,2,1146,0
1,129,387,0,1,152,0
1,76,35,0,0,23,0
1,188,220,0,1,939,0
2,308,461,1,1,17904,0
1,44,143,0,0,190,0
2,614,230,0,0,2572,0
1,399,1202,0,1,715,0
2,321,382,0,1,1121,0
1,18,53,0,0,48,0
3,515,665,0,3,19040,0
1,31,221,0,0,8,0
1,185,1058,0,0,38,0
2,236,642,0,1,881,0
2,213,261,0,0,20807,0
1,123,1983,0,0,94,0
1,28,173,0,0,0,0
1,40,124,0,0,174,0
1,7,103,0,0,12,0
1,19,112,0,0,12,0
1,1,55,0,0,4,1
1,4,34,0,0,2,0
1,248,315,0,1,4035,0
2,584,793,0,1,6321,0
1,556,512,0,2,7360,0
1,54,876,0,0,5,1
1,38,85,0,0,144,0
1,152,328,1,1,260,0
2,405,463,0,1,3516,0
1,134,263,0,0,676,0
2,876,695,0,0,22050,0
2,1190,423,0,0,4439,0
1,151,91,0,0,5857,0
2,1612,899,0,0,97293,0
2,245,736,0,0,1854,0
1,75,428,0,0,910,0
2,182,704,0,0,5633,0
2,164,147,0,0,5371,0
1,150,196,0,0,1236,0
1,339,279,0,0,9160,0
1,17,102,0,0,3,1
1,339,348,0,0,5360,0
1,149,198,0,0,2108,0
1,135,294,0,1,1492,0
2,318,645,0,0,24603,0
1,171,1088,0,0,58,0
3,772,640,0,7,5189,0
2,204,468,0,2,3626,0
1,8,119,0,0,47,0
2,222,200,0,0,17658,0
1,76,142,0,0,5530,0
2,212,326,0,0,373,0
2,659,351,2,11,26017,0
2,364,364,0,0,11065,0
1,25,25,0,0,64,0
3,733,412,0,6,55617,0
2,946,1268,0,0,22531,0
1,221,425,0,0,14484,0
1,61,399,0,0,22,0
1,950,800,0,0,10935,0
1,45,121,0,0,12,0
1,80,434,0,0,26,0
1,207,261,0,0,2876,0
1,29,29,0,0,165,0
1,144,106,0,0,1138,0
1,12,64,0,0,29,1
2,168,94,0,0,8584,0
1,426,1921,0,0,141,0
2,255,430,0,1,5824,0
1,35,98,0,0,48,0
1,337,561,0,1,594,0
2,616,528,0,0,9357,0
4,177623,168772,0,0,65596,0
1,227,535,0,0,106,0
2,227,773,0,0,645,0
1,158,222,0,0,1629,0
1,0,8,0,0,17,0
1,45,337,0,0,171,0
2,430,1705,0,0,1199,0
2,728,691,0,0,40789,0
2,1001,1206,0,0,44539,0
2,427,619,0,0,23582,0
1,328,741,0,1,530,0
1,120,239,0,0,3631,0
2,601,569,0,0,76516,0
2,2145,1238,4,3,4910,0
2,393,293,0,4,5103,0
1,122,238,0,0,4155,0
2,146,207,0,0,5168,0
2,1016,638,1,1,14679,0
3,665,634,0,1,10930,0
2,1406,1914,0,0,105884,0
2,149,192,0,0,1687,0
2,452,376,0,0,2691,0
2,774,478,0,0,35560,0
1,100,153,0,0,1205,0
3,5612,538,0,0,3480,0
2,242,93,0,0,16397,0
2,641,927,0,2,7398,0
1,293,269,0,0,11633,0
1,109,234,0,0,128,0
3,28911,9099,0,0,19818,0
2,614,398,2,2,14402,0
2,321,994,0,0,1207,0
2,408,155,1,8,2658,0
1,260,276,0,0,6175,0
2,1130,1940,1,0,26505,0
3,386,505,0,0,6921,0
2,245,242,0,0,17572,0
1,333,280,0,1,957,0
3,129,617,0,0,3750,0
2,386,222,0,0,16458,0
2,474,452,0,1,13673,0
2,586,815,0,1,8637,0
1,424,260,0,0,8215,0
2,302,280,0,0,10226,0
1,91,49,0,0,9057,0
2,238,418,0,0,2652,0
2,200,275,0,0,8967,0
1,307,326,0,1,16337,0
1,234,400,0,0,10545,0
2,247,409,0,0,7240,0
2,388,174,0,5,23206,0
2,128,449,0,0,6324,0
2,419,464,0,0,17681,0
2,663,390,0,0,17815,0
1,293,129,0,0,4730,0
2,885,635,0,1,34253,0
2,506,179,0,0,10611,0
2,142,257,0,3,400,0
3,60889,38880,0,2,1830,0
2,532,443,0,8,18165,0
4,906735,923743,4,7,34057,0
3,12716,202,20,62,431,0
2,191,398,0,0,6311,0
3,2606,2763,0,0,9754,0
2,216,914,0,0,5496,0
2,1334,544,0,1,34470,0
1,76,138,1,1,18,0
3,1642,687,0,0,100316,0
2,1808,2009,0,0,39399,0
2,295,683,0,0,9282,0
2,1066,896,0,0,2704,0
1,492,399,0,2,17514,0
2,399,249,0,0,27438,0
4,13670,996,0,1,24743,0
2,357,615,0,0,2123,0
3,727,389,0,0,7153,0
2,924,971,0,0,5408,0
3,5020,2241,0,0,119782,0
2,192,193,0,0,1530,0
1,11,27,0,0,4,0
1,367,1918,0,0,108,0
2,1901,1812,0,2,24508,0
1,29,107,0,0,195,0
2,897,818,0,0,9558,0
2,3725,1358,1,0,1884,0
1,31,184,0,0,27,0
2,495,556,0,3,5772,0
1,84,114,0,0,3080,0
3,634,591,0,0,10952,0
2,496,245,0,1,20873,0
1,465,477,0,0,11165,0
2,294,301,0,0,7418,0
2,520,802,0,1,7107,0
2,3449,1941,0,0,1850,0
3,22850,23080,2,1,14599,0
2,387,714,0,0,14045,0
3,781,311,1,4,14140,0
4,116657,1511,0,9,470,0
3,1032,996,0,0,9457,0
2,3712,4132,0,2,39808,0
3,478949,96491,0,0,40676,0
2,436,416,0,5,1586,0
2,294,409,1,1,353,0
2,1041,470,2,3,39689,0
2,355,349,0,2,4338,0
2,417,789,1,1,4919,0
1,11,25,0,0,6,0
2,661,547,0,2,29235,0
2,212,377,0,1,1781,0
1,247,560,0,1,2537,0
3,707,689,0,2,17004,0
1,16,37,0,1,6,0
2,245,1418,0,2,1481,0
2,1335,1735,2,0,15647,0
1,223,335,0,0,3850,0
