@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
39,335,289,0,2,230,0
23,151,1055,0,0,41,0
48,104813,85012,0,1,3784,0
19,141,937,0,0,22,0
45,9301,3292,1,2,13973,0
23,38,64,0,0,246,0
25,224,1867,0,0,2420,0
26,194,1803,0,0,1589,0
33,353,2325,0,0,1911,0
12,11,271,0,1,1,1
40,1354,1113,0,0,58968,0
31,551,992,0,0,3976,0
33,447,525,0,0,35857,0
41,1715,554,0,0,2693,0
20,80,775,0,0,50,0
39,657,676,0,0,46584,0
18,26,264,0,0,31,0
23,411,285,0,0,940,0
16,144,436,0,0,18,0
20,49,227,0,0,2025,0
27,197,196,1,2,5249,0
42,4855,5181,0,0,39034,0
41,716,267,0,0,14497,0
15,77,232,0,0,567,0
12,8,60,0,0,1,0
43,1086,912,0,0,86203,0
31,234,196,1,0,23243,0
52,511,325,0,2,14422,0
22,194,499,1,0,6235,0
48,2290,2254,0,0,18993,0
29,160,631,0,0,439,0
26,345,1371,0,0,11734,0
28,509,550,0,1,11824,0
34,395,963,1,5,3999,0
27,949,471,0,0,2493,0
17,87,316,0,0,132,0
37,328,308,0,0,1070,0
19,127,400,0,0,3702,0
51,15661,1285,1,1,5158,0
32,165,143,0,0,5189,0
53,5991,354,5,2,12001,0
36,718,795,0,0,21232,0
40,482,448,0,0,62707,0
40,197,327,0,1,2568,0
34,142,207,0,0,1051,0
28,149,142,0,0,1572,0
20,617,384,0,0,14047,0
35,361,356,0,1,3816,0
14,12,58,0,0,6,0
19,267,104,0,0,1122,0
35,1098,901,0,0,33305,0
29,493,231,0,0,83,0
41,1357,775,0,0,40128,0
12,15,93,0,0,56,0
48,4328,2798,0,0,61369,0
38,528,349,0,2,3619,0
14,14,43,0,0,12,0
27,744,459,0,0,45414,0
30,452,1246,0,0,4540,0
26,229,615,0,0,5532,0
37,401,1096,0,1,774,0
30,1238,431,0,0,2763,0
29,924,1214,0,0,6783,0
60,104601,4704,11,53,18076,0
15,72,294,1,4,38,0
20,89,357,0,0,1284,0
50,2156,2050,0,0,158435,0
40,202,287,0,0,2598,0
30,133,207,0,0,7994,0
13,58,153,0,0,818,0
34,380,471,0,0,3588,0
17,215,730,0,0,1803,0
46,519,519,0,1,3649,0
18,388,655,0,0,863,0
41,158,993,0,0,23321,0
18,100,1480,0,0,1067,0
50,99639,7593,2,10,512,0
25,21,58,0,0,265,0
55,55700,33331,4,3,108424,0
44,261,257,0,0,8504,0
16,97,565,0,0,0,0
42,241,198,0,0,4021,0
30,885,1886,0,0,493,0
44,675,713,0,0,18891,0
40,909,739,0,0,5851,0
22,3286485,826140,471,438,1136,0
22,699,636,0,0,18653,0
43,509,1738,0,0,5363,0
14,116,95,0,0,104,0
32,259,368,0,0,13370,0
40,449,347,0,0,7322,0
17,540,1758,0,0,9947,0
16,86,339,0,0,1502,0
24,89,136,0,1,1277,0
34,761,568,0,0,8470,0
22,351,920,0,0,171,0
52,1388,1489,0,0,7914,0
41,638,563,1,1,10078,0
39,549,945,0,1,6979,0
21,147,466,0,0,976,0
45,1118,267,2,5,961,0
43,959,1618,0,0,29453,0
11,5,43,0,0,23,1
20,65,362,0,0,32,0
14,60,102,0,0,871,0
22,136,192,0,0,1671,0
32,594,571,0,0,21804,0
37,191,183,1,1,866,0
38,229,1833,0,0,9654,0
18,177,327,0,0,4616,0
48,1133,799,0,2,19001,0
11,5,38,0,0,11,1
38,587,1428,0,1,1532,0
17,123,157,0,0,263,0
41,194,295,1,0,2319,0
18,73,134,0,0,401,0
43,747,1557,0,0,11797,0
46,1046,733,0,0,41674,0
30,272,919,0,0,6767,0
37,464,559,2,2,10712,0
44,532,1022,0,0,1359,0
52,8912,5613,0,1,11878,0
36,267,282,0,0,10182,0
64,25957,645,2,3,82811,0
35,2423,1946,0,0,115273,0
13,61,225,0,0,21,0
44,2066,705,1,3,74634,0
28,1636,434,0,1,13205,0
24,221,490,0,0,1334,0
54,6656,1332,0,0,18034,0
39,224,495,2,0,8183,0
42,515,224,0,0,63211,0
40,245,319,0,0,14104,0
13,32,57,0,1,183,0
15,111,344,0,0,19,0
40,652,680,1,0,4966,0
43,220,177,0,0,10539,0
41,442,1358,0,0,9046,0
12,25,305,0,0,244,1
29,273,284,0,0,14775,0
40,257,336,0,0,5111,0
17,21,222,0,0,198,1
18,42,220,0,1,822,0
20,93,150,0,0,794,0
27,506,1805,0,0,441,0
42,348,308,0,0,4793,0
48,3567,933,1,1,14884,0
22,225,1804,0,0,191,0
26,18293,1586,3,5,62,0
69,1482484,929229,184,167,39902,0
39,595,1553,0,0,3685,0
31,240,312,0,0,4194,0
18,315,1687,0,0,121,0
66,3982219,4151746,53,76,175161,0
17,14,212,0,0,2281,0
36,402,1253,0,0,8212,0
37,234,1392,0,0,6933,0
37,1950,746,0,0,18305,0
43,1265,1742,0,0,14061,0
19,159,321,0,0,5762,0
42,1749,1096,0,0,86967,0
34,448,790,0,0,30709,0
34,543,551,0,0,2325,0
43,713,911,0,1,19768,0
12,16,92,0,0,177,0
24,111,33,0,1,31,0
14,262,507,0,0,765,0
35,1985,2370,1,1,785,0
42,199,171,0,0,2466,0
20,137,337,0,0,2569,0
24,211,383,0,0,1451,0
51,414,454,0,0,14494,0
46,796,596,0,0,116128,0
49,1445,1121,2,2,4082,0
43,1077,865,0,0,38295,0
24,130,131,0,0,315,0
36,473,801,0,0,4546,0
21,247,1974,1,0,111,0
18,205,1331,0,0,132,0
19,191,1526,0,0,93,0
35,274,660,0,0,14331,0
14,86,376,0,0,59,0
19,73,779,0,0,46,0
46,559,873,0,0,26716,0
37,848,2017,0,0,1201,0
20,394,336,0,0,24082,0
40,264,253,0,0,10490,0
11,7,100,0,0,9,0
44,16082,17831,0,0,993,0
20,314,635,0,0,950,0
32,215,220,1,0,3910,0
24,149,484,0,0,16,0
26,202,92,0,1,640,0
26,62,300,0,0,310,0
30,65,165,0,0,61,0
39,653,665,0,0,1482,0
12,13,77,0,0,66,0
32,374,435,0,0,10065,0
36,4057,4307,0,0,3837,0
76,194435,141869,4,7,22941,0
37,490,1415,1,1,714,0
60,513982,285385,4,6,79864,0
18,123,366,0,0,53,0
36,2014,1840,0,0,99331,0
16,62,51,0,0,46,0
37,23583,19874,1,7,9706,0
38,203,605,1,0,310,0
53,14829,13218,2,1,7215,0
30,818,1063,0,0,14111,0
20,282,1971,0,0,7,0
10,15,316,0,0,1,0
42,1001,793,0,0,26617,0
22,241,322,3,1,1386,0
12,47,178,0,0,7,0
46,7398,318,0,2,945,0
24,255,366,0,0,5335,0
18,255,410,0,0,1892,0
22,147,285,0,0,6001,0
13,47,150,0,0,361,0
28,126,202,1,3,2828,0
40,26771,17673,0,0,541,0
38,242,279,0,0,7833,0
39,1581,847,0,0,43319,0
20,107,425,0,0,345,0
14,144,224,0,0,4591,0
14,51,136,0,0,26,0
30,788,683,0,0,74336,0
26,584,140,0,0,30909,0
14,152,751,0,0,63,0
34,232,543,0,0,13734,0
18,269,1167,0,1,37,0
46,427,285,0,0,1446,0
20,254,1381,0,0,288,0
32,520,502,0,0,2430,0
47,122940,131594,2,3,15520,0
25,613,382,0,0,10460,0
22,59,266,0,0,682,0
37,374,876,0,0,29647,0
35,239,447,1,0,224,0
14,85,431,0,0,144,0
28,1014,363,0,0,35813,0
21,266,453,0,0,2348,0
22,2461,2070,0,0,73765,0
20,187,421,0,0,268,0
19,252,237,0,1,2112,0
42,1131,1235,0,0,7971,0
25,393,474,0,0,3366,0
43,858,183,0,0,36224,0
32,379,536,0,0,1027,0
10,6,19,0,0,1,1
11,4,28,0,0,13,0
68,76346,967,17,57,33496,0
44,311,352,0,0,5362,0
17,376,433,0,0,8586,0
41,7229,6310,0,0,6757,0
23,163,330,0,0,844,0
47,1178,626,0,1,8070,0
69,462463,332763,3,2,99560,0
19,327,856,0,0,12022,0
14,111,275,0,0,242,0
30,396,341,0,0,2652,0
62,199252,109504,24,51,42516,0
42,1379,1472,2,3,913,0
11,4,55,0,0,2,0
14,222,334,0,0,281,0
43,675,1252,0,0,5701,0
20,6576,280,0,0,5745,0
47,40843,40552,1,1,20319,0
27,569,895,0,0,4944,0
48,641,535,0,0,37031,0
26,326,655,0,0,1342,0
15,255,457,0,0,1152,0
49,623,852,0,0,11306,0
17,68,206,0,0,1941,0
17,172,605,0,0,2208,0
36,194,246,0,0,3980,0
31,112,222,2,2,2032,0
10,13,81,0,0,1,0
26,866,1695,0,0,14993,0
49,251,166,0,0,6146,0
42,480,453,0,0,19427,0
41,9179,2626,0,0,14617,0
28,3125,576,0,0,98212,0
34,2084,238,0,0,26298,0
67,107091,935,5,12,35588,0
34,501,381,2,3,479,0
35,2413,1673,0,0,88621,0
40,346,599,0,0,1399,0
17,415,397,0,0,6505,0
21,711,469,0,0,12508,0
43,1130,1016,0,1,2716,0
28,428,423,0,0,19586,0
10,31,269,0,0,3,0
28,956,843,0,0,37983,0
32,1354,661,0,0,10176,0
43,9148,645,0,0,5068,0
45,1081,784,0,0,22528,0
42,1493,1330,0,0,38034,0
17,161,124,0,0,4407,0
29,392,305,0,0,1106,0
13,39,122,0,0,81,0
16,59,140,0,0,151,0
19,112,203,0,0,491,0
25,7858,5225,0,0,128,0
17,4706,4829,0,0,203,0
22,409,363,0,0,2249,0
37,354,528,2,0,1392,0
38,1736,1564,0,0,136370,0
25,8950,6528,0,0,615,0
28,690,458,0,0,39416,0
57,4860,5345,0,0,12110,0
21,205,154,0,0,103,0
41,404,712,1,0,4695,0
16,140,822,0,0,82,0
60,1920,299,0,0,12716,0
49,75524,27957,99,101,4007,0
18,172,103,0,0,498,0
44,1352,195,3,8,8711,0
35,901,1866,0,0,14206,0
37,2521,2284,0,1,562,0
24,331,527,0,0,201,0
20,93,119,0,0,923,0
46,8490,840,2,1,29862,0
28,458,700,0,0,3930,0
65,216060,180581,19,14,92914,0
19,108,282,0,2,99,0
25,862,1540,0,0,3949,0
22,640,1066,0,0,2273,0
32,1426,744,0,0,47175,0
42,1008,1050,0,0,19254,0
16,65,155,0,0,949,0
30,571,1009,0,0,23967,0
59,15447,1015,2,2,43925,0
36,10162,1630,0,0,56262,0
51,61551,49579,45,41,12175,0
24,245,334,0,0,7058,0
43,1770,2012,0,0,10742,0
25,159,184,0,0,1507,0
52,5442,371,0,0,4551,0
25,105,73,0,1,63,0
23,549,623,0,0,2476,0
40,2206,806,1,0,52768,0
31,703,726,0,0,15051,0
30,639,398,0,0,13286,0
16,69,539,0,0,170,0
34,366,628,0,0,453,0
20,470,782,0,0,9799,0
12,386,286,0,0,17138,0
34,115,157,0,0,386,0
17,683,945,0,0,13787,0
15,282,1801,0,0,444,0
11,6,13,0,0,5,0
40,251,536,0,0,1283,0
45,2366,2250,3,4,933,0
45,2257,888,0,0,78212,0
22,529,1988,0,0,322,0
28,977,1832,5,2,20609,0
18,422,1627,0,1,412,0
49,32040,18761,8,3,5335,0
36,565,96,0,0,90741,0
48,20720,17241,0,0,20844,0
43,2487,668,0,0,3324,0
18,286,277,0,0,7921,0
23,759,827,0,0,31380,0
19,1053,1711,0,0,18710,0
27,474,1317,0,0,780,0
15,378,1507,0,0,105,0
17,572,1110,0,0,934,0
43,3987,2558,0,0,67856,0
21,812,474,0,0,9713,0
17,283,636,0,0,356,0
12,12,333,0,0,3,1
33,21727,9437,0,0,19693,0
78,1771355,149075,3,7,4007,0
58,3151,2143,1,6,23475,0
41,408,362,0,0,25739,0
45,878510,743934,0,0,314472,0
22,326,734,0,0,3876,0
14,66,256,0,0,2927,0
19,240,288,0,0,1488,0
14,94,157,0,0,343,0
26,1444,1988,0,0,3644,0
37,329,329,0,0,12524,0
18,50,140,0,0,91,0
40,1165,1003,1,0,13590,0
13,35,150,0,0,141,0
42,22600,27536,0,0,3821,0
11,3,18,0,0,18,0
45,1001,1519,0,0,10045,0
39,1082,1319,0,0,77360,0
39,868,702,0,0,37160,0
15,45,147,0,0,16,0
38,418,398,0,0,29248,0
26,1503,955,0,0,48277,0
25,2181,1800,0,0,66325,0
80,43167,11142,26,35,17866,0
46,2151,913,0,2,40763,0
33,364,22,0,0,3922,0
14,133,258,0,0,1474,0
34,1011,275,0,0,51724,0
38,1617,1488,0,0,53923,0
43,674,635,0,2,2825,0
19,300,509,0,0,5549,0
70,306303,1847,33,41,47780,0
26,320,354,0,0,5839,0
44,2180,1526,2,1,7911,0
17,278,1227,0,1,107,0
14,1146,993,0,0,18474,0
49,1454,2079,0,0,36021,0
40,129,293,0,0,3883,0
17,126,723,0,0,56,0
36,374,567,0,0,10062,0
47,1615,577,0,0,54121,0
72,102409,1241,7,12,51124,0
39,528,479,0,0,11780,0
18,30,628,0,0,33,0
43,878,641,0,0,2548,0
50,1599,2045,0,0,43197,0
24,1123,701,0,0,34963,0
16,97,257,0,0,594,0
32,2505,2578,0,0,47480,0
41,2902,742,0,0,5593,0
36,1012,445,0,0,96639,0
15,532,462,0,0,10234,0
34,322,473,0,0,6886,0
45,1116,970,0,0,9846,0
19,83,153,0,0,438,0
43,1856,686,0,2,16485,0
32,406,631,0,0,1231,0
16,86,150,0,1,184,0
19,122,54,0,0,4710,0
55,848,2021,0,1,1039,0
11,7,20,0,0,9,0
48,19675,316,87,174,24732,0
22,352,300,0,0,5321,0
17,148,281,0,0,497,0
20,330,1128,1,0,97,0
15,29,100,0,0,536,0
13,28,174,0,0,95,0
18,466,440,0,0,36300,0
42,1387,1992,0,0,4479,0
34,372,465,0,2,4105,0
15,501,461,0,0,8546,0
16,271,1879,0,0,59,0
30,546,798,0,0,2422,0
15,180,759,0,0,41,0
41,966,1462,0,0,11698,0
22,1409,1133,0,0,30358,0
21,66,335,0,0,98,0
40,440,179,0,1,4503,0
16,106,294,0,0,805,0
57,172495,87353,1,1,83084,0
28,979,1965,0,0,14479,0
20,142,249,0,0,2226,0
36,2031,2160,0,1,40143,0
60,24566,1591,1,2,4512,0
22,69,285,0,0,620,0
14,104,330,0,0,38,0
18,750,1029,0,0,45411,0
27,597,549,0,0,33109,0
41,356,273,0,0,2533,0
38,722,95,0,1,4686,0
15,311,242,0,0,1798,0
14,78,257,0,0,358,0
55,34043,22356,2,2,31420,0
27,280,263,0,0,7749,0
14,152,323,0,0,451,0
47,6992,2756,1,1,44340,0
33,647,1774,0,1,627,0
24,817,1042,0,0,9456,0
32,8622,2110,0,0,18012,0
42,319,836,0,0,17526,0
10,0,6,0,0,90,0
15,367,776,0,0,941,0
27,717,388,0,0,10821,0
80,188829,24279,6,11,36949,0
27,981,1786,0,0,6413,0
19,1328,1651,0,0,27631,0
68,64466,998,56,53,48345,0
20,427,451,0,0,10388,0
11,189,327,0,0,11171,0
15,247,612,0,0,585,0
43,1504,705,0,6,32967,0
15,79,133,0,0,464,0
17,467,1175,0,0,867,0
52,54809,52884,6,5,13588,0
45,3267,1453,5,19,9429,0
36,1751,417,0,0,15631,0
21,3975,1919,0,0,11978,0
42,33850,35287,10,24,2361,0
48,296,427,0,1,3737,0
32,1436,1096,0,0,20159,0
29,7858,8104,1,0,17416,0
15,235,192,0,0,4474,0
57,56648,61475,1,3,222163,0
26,928,895,0,0,29776,0
17,266,136,0,0,3359,0
23,251,533,0,0,1410,0
38,1169,1805,0,0,69872,0
23,98,289,0,0,161,0
33,680,1992,0,0,2922,0
14,158,361,0,0,169,0
14,348,312,0,0,13453,0
30,680,1510,0,0,93,0
31,134,362,0,0,18865,0
18,156,301,0,0,642,0
12,25,144,0,0,158,0
45,834,792,0,0,15889,0
16,129,170,0,0,3484,0
44,1455,295,0,0,117463,0
31,411,922,0,1,1883,0
20,648,475,0,0,23456,0
27,483,648,0,0,14509,0
40,1416,1217,0,0,24705,0
13,31,143,0,1,13,0
22,615,338,0,0,8619,0
69,267240,138149,82,115,38625,0
52,2545,2812,0,0,53023,0
34,3253,1033,0,0,120954,0
12,10,17,0,0,67,0
22,296,761,0,0,8373,0
13,61,90,0,0,62,0
29,258,145,0,0,1329,0
16,117,238,0,0,3239,0
45,1646,1398,0,0,17851,0
14,106,262,0,0,1321,0
12,17,119,0,0,17,0
18,864,660,0,0,25705,0
37,423,792,1,0,6982,0
20,142,606,0,0,1746,0
17,265,925,0,0,545,0
41,1236,1473,0,0,871,0
10,0,13,0,0,8,1
18,854,1556,0,0,5032,0
44,594,257,0,0,39254,0
20,504,1101,0,0,7289,0
17,212,353,0,0,3910,0
29,9774,13574,0,0,3378,0
20,838,1877,0,0,459,0
49,1175,1641,0,0,56400,0
18,602,694,0,0,3641,0
35,722,417,0,0,38548,0
17,471,407,0,0,11792,0
18,792,1852,0,0,10277,0
40,406,455,0,0,9964,0
23,878,1065,0,0,35088,0
17,275,506,0,0,11474,0
14,16,103,0,0,38,0
26,1561,295,0,1,17111,0
44,389,787,0,0,29985,0
14,65,169,0,0,128,0
15,175,173,0,0,14897,0
12,22,107,0,0,63,0
41,1548,757,0,0,65471,0
16,87,140,0,0,396,0
28,1012,765,0,0,3795,0
22,179,1253,0,0,585,0
17,284,214,0,0,6570,0
14,156,272,0,0,1084,0
35,2119,252,2,3,2363,0
43,1979,1416,0,0,9873,0
16,460,1297,0,0,441,0
11,24,224,0,0,6,1
31,575,409,0,0,16210,0
22,592,998,0,0,9001,0
21,297,1934,3,0,2013,0
33,1715,2122,0,0,156660,0
15,290,372,1,0,1338,0
11,5,58,0,0,46,0
16,745,1032,0,0,10326,0
38,376,276,0,0,8257,0
21,350,626,0,1,6507,0
12,631,646,0,0,6237,0
15,310,972,0,0,5308,0
26,263,579,0,0,8352,0
15,459,864,0,0,1703,0
12,612,651,0,0,14515,0
33,1294,874,0,1,39619,0
27,4568,1010,0,0,14515,0
14,120,136,0,0,7362,0
14,486,764,0,0,8863,0
17,184,1339,0,0,119,0
33,294,505,0,0,4270,0
45,65463,71270,0,0,141779,0
14,191,326,0,0,2355,0
31,4733,4892,0,0,5219,0
42,962,700,0,0,14003,0
28,4765,3321,0,1,36617,0
14,183,185,0,0,13713,0
17,198,229,0,0,15658,0
13,113,257,0,0,102,0
14,428,527,0,0,14294,0
21,197,174,0,0,1258,0
12,24,44,0,0,161,0
19,200,196,0,0,2183,0
35,270,221,0,0,5641,0
33,355,300,0,0,12862,0
16,150,426,0,0,1924,0
49,1298,562,0,0,144550,0
22,466,442,0,0,15562,0
18,183,237,0,0,2575,0
14,76,259,0,0,338,0
31,7260,1687,0,0,1346,0
36,1203,1454,0,0,16171,0
26,1043,1156,0,0,25580,0
37,7168,7882,0,0,30,0
15,425,1779,0,0,107,0
27,1595,831,0,0,48750,0
14,125,336,0,0,759,0
27,463,552,1,4,826,0
36,8258,8913,0,0,72043,0
24,465,481,0,0,7504,0
42,335,246,0,0,13184,0
21,176,160,0,0,18469,0
41,1081,904,0,0,25790,0
44,1096,882,0,0,44845,0
18,181,173,0,1,1281,0
44,1362,490,1,1,6340,0
45,1142,675,0,0,15090,0
20,477,480,0,0,18403,0
34,7441,26327,0,0,6244,0
18,793,761,0,0,27489,0
26,687,661,0,0,21861,0
10,14,219,0,0,12,0
16,154,141,0,0,4104,0
23,849,736,0,0,8258,0
43,3938,2764,0,0,19911,0
39,1550,697,0,0,29046,0
81,337035,31335,60,218,49984,0
14,537,1664,1,0,826,0
20,983,854,0,0,13242,0
20,513,579,0,0,2462,0
42,2182,2319,0,0,19667,0
17,415,349,0,0,6143,0
47,2517,1181,0,0,103833,0
48,2639,1662,1,0,70131,0
42,272,306,0,0,3900,0
37,1030,699,0,0,82248,0
19,238,225,0,0,6134,0
45,2012,2031,0,0,71226,0
10,0,49,0,0,52,0
16,627,595,0,0,30502,0
17,317,469,0,0,3301,0
40,93413,44597,1,1,2570,0
19,1197,1020,0,0,32067,0
32,1898,1785,0,0,58646,0
16,661,801,0,0,4626,0
17,205,507,1,0,218,0
63,552041,595199,2,10,42559,0
19,519,486,0,0,22019,0
34,1411,1091,0,0,48454,0
42,3397,994,0,0,73972,0
16,731,1104,0,0,7514,0
16,588,533,0,0,4950,0
46,1395,748,0,0,37153,0
29,426,693,0,0,17111,0
79,130521,6093,56,133,42430,0
35,4055,1083,0,0,137433,0
41,2966,2297,0,0,96083,0
41,623,878,0,0,2218,0
40,27235,990,0,1,62998,0
40,1090,913,0,0,54740,0
33,335,350,0,1,13949,0
14,178,334,0,0,559,0
13,100,147,0,0,341,0
15,373,1168,2,0,205,0
50,1241,1775,0,0,26039,0
17,245,308,0,0,5777,0
35,7061,9671,0,0,2119,0
14,9,44,0,0,79,0
17,211,342,1,0,2366,0
27,799,965,0,0,11555,0
17,812,683,0,0,31348,0
12,16,158,0,0,10,0
17,212,409,0,0,337,0
19,679,481,0,0,17083,0
18,584,362,0,0,7137,0
25,115,388,1,0,618,0
18,702,747,0,0,18099,0
17,86,363,1,0,552,0
26,895,1168,0,0,9868,0
14,138,583,0,0,118,0
17,247,482,0,0,1136,0
17,530,557,0,0,8306,0
56,11976,810,2,9,36263,0
12,200,703,0,0,11273,0
14,679,947,0,0,2296,0
15,360,71,1,0,127,0
14,191,474,1,0,2535,0
26,5380,3415,0,0,5594,0
15,228,700,0,0,545,0
13,41,44,0,0,39,0
13,70,117,0,0,1157,0
24,325,314,0,1,9940,0
33,1040,1109,0,1,10528,0
18,536,470,0,0,63773,0
16,1083,1492,0,0,11755,0
35,490,1845,0,2,5552,0
13,393,482,0,0,8963,0
28,694,913,0,0,10925,0
21,447,1181,0,0,3672,0
36,744,905,0,0,46224,0
55,1650,1508,0,1,9248,0
34,235,329,0,0,20131,0
44,27954,11211,1,2,15510,0
11,152,163,0,0,4284,0
44,1358,468,0,5,38283,0
22,1392,1495,0,0,1997,0
29,552,400,0,0,16052,0
19,272,208,0,1,5458,0
45,853,388,0,0,34453,0
47,1597,1035,1,0,86812,0
15,249,213,0,0,5377,0
38,1667,1959,0,0,33357,0
41,944,412,0,0,51492,0
19,1013,750,0,0,5008,0
43,2830,563,0,0,76252,0
13,47,205,0,0,29,0
13,1081,1866,0,0,12217,0
38,1033,568,0,0,77166,0
13,27,72,0,0,19,0
18,224,290,0,0,2562,0
40,1609,992,0,0,69045,0
16,527,654,0,0,47033,0
21,1485,1064,0,0,43759,0
16,756,413,0,0,33124,0
29,1007,890,0,0,20284,0
13,37,372,0,0,7,0
38,2000,705,0,0,103316,0
16,1577,1351,0,0,44077,0
12,454,657,0,0,7800,0
13,64,336,0,0,30,0
24,1253,847,0,0,49403,0
12,597,350,0,0,16656,0
25,164,776,0,0,280,0
19,300,1845,0,0,930,0
15,314,408,0,0,1602,0
26,285,220,0,0,15607,0
13,50,75,0,0,516,0
12,470,428,0,0,9049,0
40,1538,1430,0,0,79595,0
13,21,228,0,1,3,0
21,525,477,0,0,9762,0
12,20,65,0,0,66,0
22,836,710,0,0,31153,0
21,288,1256,0,0,1833,0
14,656,367,0,0,3727,0
19,394,622,0,0,5353,0
37,3913,3333,0,0,40693,0
25,321,283,0,0,6076,0
13,50,137,0,0,96,0
28,509,740,0,0,857,0
11,3,37,0,0,7,1
20,574,485,0,0,5015,0
24,511,523,0,0,16908,0
19,190,281,0,0,3771,0
14,134,151,0,0,3504,0
37,1625,1521,0,0,22897,0
33,692,1637,0,0,3550,0
40,2934,2084,0,0,136968,0
13,37,115,0,0,12,0
13,225,314,0,0,2785,0
15,260,308,0,0,2655,0
17,625,733,0,0,6877,0
47,2355,2245,0,0,153057,0
42,31426,1625,0,0,16945,0
19,196,238,0,0,4832,0
19,647,527,0,1,9684,0
17,299,376,0,0,3912,0
20,101,142,0,0,479,0
14,485,446,0,0,8371,0
40,473,884,0,0,9727,0
14,83,103,0,0,363,0
13,27,124,0,0,39,0
14,85,171,0,0,289,0
35,723,397,0,0,23826,0
16,917,602,0,0,39470,0
15,274,332,0,0,25846,0
15,102,95,0,0,132,0
46,1944,813,0,0,61803,0
48,3035,879,0,0,111561,0
20,901,576,0,0,24297,0
38,947,800,0,0,46103,0
17,324,256,0,0,4337,0
20,363,322,0,0,4742,0
14,93,603,0,0,5,0
14,107,190,0,0,834,0
37,861,851,0,0,10025,0
14,153,264,0,0,1324,0
16,671,897,0,0,1495,0
14,126,118,0,0,1559,0
17,223,420,0,0,3343,0
15,190,268,0,0,1215,0
16,740,511,0,0,10885,0
10,198,215,0,0,856,0
25,669,1294,0,0,1968,0
36,1972,2023,0,0,10775,0
23,932,523,0,0,27338,0
26,1088,1477,0,0,27396,0
14,126,178,0,0,46,0
19,521,1125,0,0,3388,0
20,1692,1587,0,0,18419,0
15,352,497,0,0,6519,0
27,885,1825,0,0,408,0
22,1204,1262,0,0,44743,0
20,1667,1536,1,0,44617,0
19,959,750,1,0,84754,0
14,107,134,0,0,1585,0
36,325,794,0,0,2700,0
17,369,477,0,0,6521,0
15,615,878,1,0,3203,0
14,183,365,0,0,1711,0
16,364,366,0,0,11908,0
20,371,617,0,0,2998,0
25,1657,823,0,0,30019,0
19,174,334,0,0,940,0
15,284,683,0,0,1362,0
26,1280,1856,0,0,4306,0
12,519,684,0,0,11323,0
23,932,1905,0,0,4991,0
30,455,432,0,0,40701,0
38,2464,2776,0,0,88791,0
18,822,1105,0,0,7107,0
15,310,400,0,0,1039,0
13,290,539,0,0,7278,0
14,605,653,0,0,5747,0
22,548,584,0,0,36268,0
17,387,1005,0,0,215,0
25,538,1287,0,0,7231,0
43,532,464,0,0,7079,0
14,126,124,0,0,2651,0
15,410,338,0,0,8008,0
10,958,842,0,0,33623,0
20,426,1797,0,0,4136,0
18,723,450,0,0,10894,0
31,2026,1561,0,0,39431,0
16,106,273,0,0,147,0
20,119,161,0,0,7888,0
15,248,218,0,0,2983,0
20,829,804,0,0,19685,0
14,123,140,0,0,2243,0
20,672,1860,0,0,7117,0
14,95,99,0,0,1278,0
17,1530,1101,0,0,40431,0
14,198,416,0,0,1491,0
15,1042,1211,0,0,11587,0
17,395,386,0,0,3516,0
15,227,296,0,0,1854,0
14,133,195,0,0,821,0
25,638,645,0,0,12097,0
24,382,220,0,0,4351,0
32,771,854,0,0,32009,0
17,711,717,0,0,9926,0
15,216,165,0,0,3352,0
20,178,200,0,0,1660,0
42,4951,1126,0,0,17656,0
21,500,684,0,0,6958,0
17,328,1204,0,0,311,0
38,601,285,0,0,8075,0
46,2328,2119,0,0,278319,0
28,5196,5010,2,1,16040,0
37,1318,959,0,0,51871,0
28,22455,2129,0,0,10663,0
35,13964,17217,0,0,19254,0
22,509,498,1,0,15696,0
14,424,430,0,0,9143,0
16,1056,1265,0,0,14469,0
19,179,342,0,0,1437,0
31,1808,435,1,0,10335,0
39,14362,2623,3,0,6119,0
15,460,557,0,0,5766,0
14,155,190,0,0,131,0
39,2421,1214,0,0,117099,0
16,696,523,1,0,4931,0
21,191,650,0,0,254,0
14,169,152,0,0,4256,0
15,478,1679,0,1,1538,0
23,1694,811,0,0,82045,0
23,935,1813,0,0,1038,0
39,387,417,0,0,7108,0
34,1921,1536,0,0,39989,0
39,930,530,1,1,33354,0
15,701,338,0,0,10519,0
17,223,544,0,0,468,0
14,379,428,0,0,7422,0
39,1153,1022,0,0,41341,0
16,1519,942,0,0,58355,0
47,8558,1078,1,1,97306,0
41,2757,1736,1,0,85061,0
17,215,221,0,0,2363,0
37,4810,1326,0,0,31388,0
